Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
512,Jalen Smith,PF,21,TOT,51,8,18.1,3.5,6.9,0.503,0.8,2.4,0.328,2.7,4.5,0.596,0.560,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,1.9,9.2,18.4,0.595,0.349,0.291,12.0,24.5,18.2,3.9,0.8,3.9,9.6,20.3,1.7,1.1,2.8,0.145,0.9,-1.4,-0.5,0.3
512,Jalen Smith,PF,21,PHO,29,4,13.2,2.2,4.7,0.460,0.3,1.3,0.231,1.9,3.4,0.551,0.493,1.4,1.8,0.769,1.9,2.9,4.8,0.2,0.2,0.6,0.8,1.8,6.0,15.9,0.547,0.285,0.380,15.9,23.0,19.5,2.1,0.8,4.2,12.1,20.5,0.4,0.7,1.1,0.137,-1.9,-0.5,-2.3,0.0
512,Jalen Smith,PF,21,IND,22,4,24.7,5.1,9.7,0.531,1.4,3.8,0.373,3.7,5.9,0.631,0.603,1.7,2.3,0.760,2.1,5.5,7.6,0.8,0.4,1.0,0.9,2.0,13.4,20.2,0.628,0.390,0.235,9.3,25.5,17.3,5.1,0.8,3.7,7.8,20.1,1.3,0.4,1.7,0.150,2.9,-2.1,0.8,0.4
513,Xavier Sneed,SF,24,TOT,9,0,4.3,0.2,1.1,0.200,0.1,0.9,0.125,0.1,0.2,0.500,0.250,0.0,0.0,,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.6,0.4,0.250,0.800,0.000,5.5,10.9,8.3,3.3,0.0,0.0,0.0,11.0,-0.1,0.0,0.0,-0.056,-6.9,-3.7,-10.6,-0.1
513,Xavier Sneed,SF,24,MEM,2,0,4.0,0.0,1.0,0.000,0.0,1.0,0.000,0.0,0.0,,0.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.1,0.000,1.000,0.000,12.8,13.4,13.1,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,-0.143,-14.5,-5.5,-19.9,0.0
513,Xavier Sneed,SF,24,UTA,7,0,4.4,0.3,1.1,0.250,0.1,0.9,0.167,0.1,0.3,0.500,0.313,0.0,0.0,,0.1,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.7,2.4,0.313,0.750,0.000,3.7,10.3,7.1,4.1,0.0,0.0,0.0,11.2,0.0,0.0,0.0,-0.033,-4.9,-3.3,-8.2,0.0
514,Tony Snell,SG,30,TOT,53,12,15.5,1.3,3.2,0.404,0.8,2.4,0.352,0.5,0.8,0.558,0.535,0.1,0.1,1.000,0.3,1.6,1.9,0.5,0.3,0.2,0.4,1.3,3.5,6.3,0.541,0.749,0.023,2.1,12.0,6.9,4.7,1.0,1.1,9.9,10.1,0.2,0.2,0.4,0.023,-3.4,-0.8,-4.2,-0.5
514,Tony Snell,SG,30,POR,38,10,14.4,0.9,2.6,0.371,0.6,2.0,0.320,0.3,0.6,0.545,0.495,0.1,0.1,1.000,0.3,1.6,1.9,0.5,0.2,0.2,0.3,1.2,2.6,5.2,0.503,0.773,0.031,2.1,12.7,7.2,5.0,0.7,1.3,10.1,8.7,0.0,0.1,0.1,0.005,-4.1,-1.0,-5.0,-0.4
514,Tony Snell,SG,30,NOP,15,2,18.5,2.2,4.9,0.446,1.4,3.5,0.396,0.8,1.4,0.571,0.588,0.1,0.1,1.000,0.3,1.7,2.1,0.5,0.5,0.1,0.5,1.7,5.9,8.6,0.591,0.716,0.014,2.0,10.6,6.2,4.0,1.4,0.7,9.7,12.8,0.2,0.2,0.3,0.058,-2.0,-0.6,-2.6,0.0
515,Jaden Springer,SG,19,PHI,2,0,3.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,26.4,1.000,0.000,0.000,18.9,18.3,18.6,0.0,0.0,30.0,50.0,15.0,0.0,0.0,0.0,0.138,8.3,8.7,17.1,0.0
516,Cassius Stanley,SG,22,DET,9,1,17.2,2.1,5.1,0.413,0.4,1.9,0.235,1.7,3.2,0.517,0.457,1.1,1.1,1.000,0.6,1.6,2.1,0.4,0.6,0.2,0.7,1.9,5.8,8.0,0.516,0.370,0.217,3.3,10.3,6.6,3.9,1.6,1.2,10.6,15.6,0.0,0.1,0.1,0.021,-4.9,-1.0,-5.8,-0.2
517,Nik Stauskas,SG,28,TOT,8,0,4.9,0.6,1.8,0.357,0.5,1.3,0.400,0.1,0.5,0.250,0.500,0.5,0.8,0.667,0.1,0.3,0.4,0.3,0.0,0.0,0.1,0.1,2.3,10.5,0.541,0.714,0.429,3.0,5.7,4.4,7.3,0.0,0.0,5.7,20.0,0.0,0.0,0.1,0.078,-0.9,-2.7,-3.6,0.0
517,Nik Stauskas,SG,28,MIA,2,0,12.0,1.5,4.0,0.375,1.0,2.0,0.500,0.5,2.0,0.250,0.500,1.5,2.0,0.750,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.5,5.5,13.1,0.564,0.500,0.500,4.8,9.3,7.1,6.0,0.0,0.0,0.0,18.1,0.1,0.0,0.1,0.142,0.0,-1.3,-1.3,0.0
517,Nik Stauskas,SG,28,BOS,6,0,2.5,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,,0.500,0.2,0.3,0.500,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.2,6.2,0.509,1.000,0.333,0.0,0.0,0.0,9.4,0.0,0.0,12.7,23.1,0.0,0.0,0.0,-0.025,-2.4,-4.8,-7.3,0.0
518,Lance Stephenson,PG-SG,31,TOT,46,1,17.7,3.2,7.0,0.455,0.6,2.0,0.300,2.6,5.1,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3,13.6,0.536,0.279,0.248,1.6,16.0,8.7,30.2,1.4,0.4,16.7,22.6,0.4,0.4,0.8,0.048,-1.6,-1.6,-3.2,-0.2
518,Lance Stephenson,SG,31,ATL,6,0,11.7,0.8,2.2,0.385,0.0,0.5,0.000,0.8,1.7,0.500,0.385,0.2,0.3,0.500,0.2,2.3,2.5,1.8,0.0,0.0,0.7,1.3,1.8,4.5,0.396,0.231,0.154,1.6,21.8,11.7,19.9,0.0,0.0,22.4,11.2,-0.1,0.0,0.0,-0.023,-6.8,-0.8,-7.7,-0.1
518,Lance Stephenson,PG,31,IND,40,1,18.6,3.6,7.8,0.458,0.7,2.2,0.310,2.9,5.6,0.516,0.502,1.6,2.0,0.795,0.3,2.5,2.8,3.9,0.6,0.1,1.7,2.2,9.3,14.5,0.542,0.281,0.252,1.6,15.4,8.4,31.2,1.6,0.5,16.5,23.7,0.5,0.3,0.8,0.055,-1.1,-1.7,-2.8,-0.1
519,Lamar Stevens,PF,24,CLE,63,13,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,11.3,0.544,0.204,0.235,5.2,12.5,8.9,6.5,1.5,1.6,10.4,17.1,0.4,1.2,1.6,0.078,-3.2,0.3,-2.9,-0.2
520,Isaiah Stewart,C,20,DET,71,71,25.6,3.5,6.9,0.510,0.2,0.6,0.326,3.3,6.3,0.529,0.526,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3.0,8.3,14.0,0.550,0.094,0.210,12.8,24.5,18.4,6.9,0.6,3.9,13.7,14.6,1.6,1.8,3.4,0.091,-2.5,-0.8,-3.3,-0.6
521,Max Strus,SF,25,MIA,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.410,1.0,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7,10.6,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,2.0,1.7,3.6,0.110,1.4,-0.4,0.9,1.2
522,Jalen Suggs,PG,20,ORL,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.400,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8,8.6,0.455,0.358,0.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,-3.0,1.3,-1.6,-0.060,-5.3,-0.2,-5.6,-1.2
523,Craig Sword,SG,28,WAS,3,0,6.3,1.0,1.3,0.750,0.0,0.3,0.000,1.0,1.0,1.000,0.750,0.0,0.0,,0.0,0.0,0.0,0.3,1.3,0.0,0.3,2.3,2.0,14.2,0.750,0.250,0.000,0.0,0.0,0.0,7.7,10.4,0.0,20.0,11.7,0.0,0.0,0.1,0.158,-8.6,10.0,1.4,0.0
524,Keifer Sykes,PG,28,IND,32,11,17.7,2.2,5.9,0.363,0.8,2.8,0.300,1.3,3.1,0.420,0.434,0.5,0.5,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1.0,1.6,5.6,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1.0,0.6,14.3,17.4,-0.5,0.1,-0.5,-0.040,-4.4,-2.5,-6.9,-0.7
525,Jae'Sean Tate,PF,26,HOU,78,77,26.4,4.7,9.3,0.498,0.8,2.6,0.312,3.8,6.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,3.7,11.8,14.3,0.567,0.277,0.252,7.2,15.3,11.2,16.9,1.7,1.8,14.6,19.6,1.9,1.1,3.0,0.071,-1.3,-0.5,-1.8,0.1
526,Jayson Tatum,SF,23,BOS,76,76,35.9,9.3,20.6,0.453,3.0,8.6,0.353,6.3,12.0,0.524,0.526,5.3,6.2,0.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9,21.8,0.578,0.416,0.300,3.5,20.2,12.1,21.1,1.4,1.6,10.9,32.1,5.0,4.6,9.6,0.169,4.3,0.6,4.9,4.8
527,Terry Taylor,SG,22,IND,33,7,21.6,4.1,6.7,0.614,0.4,1.2,0.316,3.7,5.5,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6,19.0,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1.0,1.0,8.7,15.9,2.2,0.2,2.4,0.160,2.2,-2.7,-0.6,0.3
528,Garrett Temple,SG,35,NOP,59,16,18.6,1.9,5.0,0.376,1.0,3.1,0.319,0.9,1.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2,8.6,0.494,0.627,0.139,2.9,11.8,7.2,9.2,1.9,2.0,11.8,13.9,-0.1,1.0,0.8,0.037,-2.8,0.3,-2.5,-0.1
529,Emanuel Terry,PF,25,PHO,3,0,6.0,0.0,1.7,0.000,0.0,0.0,,0.0,1.7,0.000,0.000,0.0,0.0,,2.7,2.3,5.0,0.7,0.3,0.0,1.7,1.3,0.0,-0.1,0.000,0.000,0.000,48.9,40.6,44.7,12.2,2.7,0.0,50.0,23.9,-0.1,0.0,-0.1,-0.256,-13.0,-5.3,-18.3,-0.1
530,Tyrell Terry,PG,21,MEM,2,0,1.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,20.0,1.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.222,-3.4,2.5,-1.0,0.0
531,Jon Teske,C,24,MEM,3,0,2.7,0.0,0.3,0.000,0.0,0.0,,0.0,0.3,0.000,0.000,0.0,0.7,0.000,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0,1.5,0.000,0.000,2.000,0.0,26.8,13.1,13.8,6.0,0.0,0.0,9.6,0.0,0.0,0.0,-0.080,-8.5,3.7,-4.8,0.0
532,Daniel Theis,C,29,TOT,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2,13.2,0.595,0.368,0.247,6.6,18.8,12.7,6.3,1.0,2.9,12.5,16.2,0.9,1.0,1.9,0.093,-1.9,-0.2,-2.1,0.0
532,Daniel Theis,C,29,HOU,26,21,22.5,3.2,6.9,0.469,0.9,3.0,0.291,2.3,3.8,0.610,0.534,1.0,1.5,0.675,1.2,3.8,5.0,0.8,0.4,0.7,1.2,2.4,8.4,10.7,0.554,0.441,0.223,6.0,18.5,12.2,5.1,0.9,2.6,13.6,16.5,0.1,0.3,0.3,0.028,-2.6,-0.9,-3.4,-0.2
532,Daniel Theis,C,29,BOS,21,6,18.7,3.2,5.3,0.598,0.5,1.3,0.357,2.7,4.0,0.679,0.643,1.0,1.5,0.688,1.3,3.4,4.7,1.0,0.4,0.7,0.7,2.3,7.9,17.0,0.658,0.250,0.286,7.6,19.1,13.5,8.0,1.1,3.3,10.6,15.8,0.9,0.7,1.6,0.190,-1.0,0.9,-0.1,0.2
533,Brodric Thomas,SG,25,BOS,12,0,5.0,0.7,1.5,0.444,0.2,0.8,0.222,0.5,0.8,0.667,0.500,0.3,0.4,0.600,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8,10.0,0.520,0.500,0.278,3.7,14.1,9.0,26.0,0.8,1.5,22.9,19.2,0.0,0.1,0.1,0.052,-3.6,0.8,-2.8,0.0
534,Cam Thomas,SG,20,BRK,67,2,17.6,3.3,7.5,0.433,0.7,2.6,0.270,2.6,4.9,0.520,0.480,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1.0,8.5,11.7,0.519,0.346,0.209,1.5,13.1,7.5,9.7,1.4,0.6,9.1,22.1,0.0,0.8,0.8,0.033,-2.0,-1.4,-3.4,-0.4
535,Isaiah Thomas,PG,32,TOT,22,1,15.1,3.0,7.6,0.401,1.3,3.8,0.337,1.8,3.8,0.464,0.485,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,1.5,8.4,12.0,0.516,0.497,0.156,1.3,8.1,4.6,15.7,1.0,1.4,7.8,24.8,0.0,0.1,0.2,0.026,-1.9,-2.6,-4.5,-0.2
535,Isaiah Thomas,PG,32,LAL,4,1,25.3,3.0,9.8,0.308,1.3,5.5,0.227,1.8,4.3,0.412,0.372,2.0,2.8,0.727,0.3,1.8,2.0,1.5,0.0,0.5,1.3,3.0,9.3,3.2,0.422,0.564,0.282,1.1,7.4,4.3,8.1,0.0,1.8,10.2,20.8,-0.2,0.0,-0.2,-0.084,-6.0,-2.5,-8.5,-0.2
535,Isaiah Thomas,PG,32,DAL,1,0,13.0,3.0,8.0,0.375,0.0,3.0,0.000,3.0,5.0,0.600,0.375,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,12.6,0.375,0.375,0.000,0.0,0.0,0.0,52.6,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.006,-0.6,-3.7,-4.2,0.0
535,Isaiah Thomas,PG,32,CHO,17,0,12.9,3.1,7.1,0.433,1.4,3.4,0.397,1.7,3.6,0.468,0.529,0.8,0.9,0.933,0.2,1.1,1.2,1.4,0.4,0.2,0.6,1.3,8.3,16.0,0.557,0.483,0.125,1.4,8.8,5.1,17.0,1.5,1.3,7.3,26.5,0.2,0.1,0.4,0.078,-0.1,-2.6,-2.7,0.0
536,Matt Thomas,SG,27,CHI,40,0,11.5,1.4,3.4,0.410,0.9,2.3,0.385,0.5,1.1,0.465,0.541,0.4,0.5,0.800,0.1,1.2,1.3,0.5,0.2,0.1,0.2,0.5,4.0,9.9,0.564,0.679,0.149,0.7,11.5,6.1,5.8,0.9,0.6,5.3,14.5,0.3,0.2,0.6,0.058,-1.2,-1.4,-2.6,-0.1
537,Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4,16.7,0.547,0.517,0.089,1.8,12.4,7.3,16.1,0.8,1.7,6.7,29.6,0.6,1.2,1.8,0.091,2.6,-1.6,1.1,0.7
538,Tristan Thompson,PF,30,TOT,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.530,0.530,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3
538,Tristan Thompson,PF,30,SAC,30,3,15.2,2.5,5.0,0.503,0.0,0.0,1.000,2.5,5.0,0.500,0.507,1.1,2.0,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,1.7,6.2,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2.0,-1.7,-3.7,-0.2
538,Tristan Thompson,PF,30,IND,4,0,16.5,3.3,6.0,0.542,0.0,0.0,,3.3,6.0,0.542,0.542,0.8,2.0,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,1.8,7.3,12.5,0.527,0.000,0.333,11.6,18.9,15.2,4.6,0.0,2.6,12.7,20.4,0.0,0.0,0.0,0.013,-3.2,-3.5,-6.8,-0.1
538,Tristan Thompson,PF,30,CHI,23,3,16.3,2.3,4.0,0.565,0.0,0.1,0.000,2.3,3.9,0.578,0.565,1.1,2.1,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,1.7,5.7,15.0,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1.0,0.126,-0.9,-0.8,-1.7,0.0
539,JT Thor,PF,19,CHO,33,0,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.5,0.8,0.607,0.500,0.4,0.6,0.600,0.3,1.0,1.3,0.6,0.2,0.3,0.3,0.8,2.0,9.7,0.525,0.491,0.364,4.4,13.1,8.7,9.2,1.5,4.0,13.6,12.0,0.1,0.2,0.3,0.058,-3.1,0.1,-3.0,-0.1
540,Matisse Thybulle,SG,24,PHI,66,50,25.5,2.3,4.5,0.500,0.7,2.2,0.313,1.6,2.4,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7,11.2,0.594,0.480,0.143,2.8,7.1,5.0,6.1,3.4,3.8,10.9,9.5,1.2,2.5,3.7,0.107,-2.2,3.3,1.1,1.3
541,Killian Tillie,C,23,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.390,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,7.6,0.452,0.677,0.063,4.7,9.1,6.8,5.9,2.4,2.9,9.1,12.8,-0.1,0.6,0.6,0.058,-3.8,1.1,-2.7,-0.1
542,Xavier Tillman Sr.,PF,23,MEM,53,2,13.2,1.8,4.1,0.454,0.2,0.9,0.204,1.7,3.2,0.527,0.477,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,1.2,4.8,15.1,0.510,0.227,0.329,9.6,14.5,12.0,11.6,3.3,1.9,12.1,16.4,0.6,1.2,1.8,0.121,-1.1,1.8,0.7,0.5
543,Isaiah Todd,PF,20,WAS,12,0,6.2,0.6,2.2,0.269,0.3,1.3,0.250,0.3,0.8,0.300,0.346,0.2,0.5,0.333,0.3,0.8,1.0,0.3,0.3,0.2,0.3,0.3,1.7,4.7,0.349,0.615,0.231,4.6,13.3,9.0,7.3,2.7,2.3,12.3,19.6,-0.2,0.1,-0.2,-0.104,-5.7,-1.2,-6.9,-0.1
544,Obi Toppin,PF,23,NYK,72,10,17.1,3.5,6.6,0.531,0.7,2.3,0.308,2.8,4.2,0.655,0.586,1.3,1.7,0.758,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4,9.0,18.3,0.614,0.357,0.262,5.9,17.7,11.7,10.9,1.0,2.6,9.6,20.8,2.5,1.5,3.9,0.153,1.7,0.3,2.0,1.2
545,Juan Toscano-Anderson,SF,28,GSW,73,6,13.6,1.6,3.2,0.489,0.4,1.2,0.322,1.2,2.0,0.588,0.549,0.5,1.0,0.571,0.4,2.0,2.4,1.7,0.7,0.2,0.9,1.6,4.1,11.0,0.561,0.370,0.298,3.2,15.8,9.7,17.6,2.4,1.6,20.4,14.7,0.3,1.8,2.0,0.098,-3.3,2.4,-0.8,0.3
546,Karl-Anthony Towns,C,26,MIN,74,74,33.5,8.7,16.4,0.529,2.0,4.9,0.410,6.6,11.5,0.580,0.591,5.2,6.3,0.822,2.6,7.2,9.8,3.6,1.0,1.1,3.1,3.6,24.6,24.1,0.640,0.301,0.385,8.2,23.6,15.7,18.0,1.4,3.2,13.7,27.8,7.1,3.2,10.3,0.199,4.5,0.5,5.0,4.4
547,Gary Trent Jr.,SG,23,TOR,70,69,35.0,6.4,15.5,0.414,3.0,7.8,0.383,3.4,7.7,0.445,0.511,2.5,2.9,0.853,0.4,2.4,2.7,2.0,1.7,0.3,1.0,2.1,18.3,14.7,0.546,0.502,0.188,1.1,7.7,4.2,8.8,2.5,0.8,5.8,21.8,3.1,2.5,5.6,0.110,-0.1,0.3,0.2,1.3
548,P.J. Tucker,PF,36,MIA,71,70,27.9,2.9,6.0,0.484,1.1,2.7,0.415,1.8,3.3,0.540,0.577,0.6,0.9,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,2.3,7.6,11.3,0.593,0.451,0.143,5.8,16.2,11.1,10.6,1.5,0.8,12.7,11.7,2.4,2.6,5.0,0.121,-0.8,1.4,0.6,1.3
549,Rayjon Tucker,SG,24,TOT,5,0,14.2,1.2,1.8,0.667,0.8,1.0,0.800,0.4,0.8,0.500,0.889,1.0,1.4,0.714,0.6,1.0,1.6,2.0,0.8,0.0,0.2,1.0,4.2,17.7,0.869,0.556,0.778,4.7,7.5,6.1,18.1,2.7,0.0,7.6,7.9,0.3,0.1,0.4,0.243,2.3,1.2,3.5,0.1
549,Rayjon Tucker,SG,24,DEN,3,0,9.7,0.3,0.7,0.500,0.3,0.7,0.500,0.0,0.0,,0.750,1.0,1.3,0.750,0.3,1.0,1.3,1.3,0.3,0.0,0.0,1.0,2.0,13.6,0.798,1.000,2.000,4.0,11.2,7.7,16.7,1.7,0.0,0.0,5.7,0.1,0.0,0.1,0.213,0.6,1.3,1.9,0.0
549,Rayjon Tucker,SG,24,MIL,2,0,21.0,2.5,3.5,0.714,1.5,1.5,1.000,1.0,2.0,0.500,0.929,1.0,1.5,0.667,1.0,1.0,2.0,3.0,1.5,0.0,0.5,1.0,7.5,20.5,0.901,0.429,0.429,5.2,4.9,5.1,19.1,3.4,0.0,10.7,9.5,0.2,0.0,0.2,0.264,3.5,1.1,4.6,0.1
550,Myles Turner,C,25,IND,42,42,29.4,4.8,9.4,0.509,1.5,4.4,0.333,3.3,5.0,0.662,0.587,1.9,2.5,0.752,1.5,5.5,7.1,1.0,0.7,2.8,1.3,2.8,12.9,17.4,0.615,0.466,0.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,0.120,0.1,1.4,1.4,1.1
551,Jonas Valančiūnas,C,29,NOP,74,74,30.3,6.9,12.7,0.544,0.8,2.1,0.361,6.1,10.5,0.581,0.574,3.2,3.9,0.820,3.1,8.3,11.4,2.6,0.6,0.8,2.4,3.3,17.8,21.2,0.617,0.168,0.308,10.9,31.2,20.8,14.0,0.9,2.6,14.4,23.8,4.6,2.7,7.3,0.156,2.0,-0.1,1.9,2.2
552,Denzel Valentine,SG,28,TOT,24,0,9.3,1.0,2.8,0.379,0.8,2.0,0.404,0.3,0.8,0.316,0.523,0.0,0.0,,0.4,1.4,1.8,0.5,0.3,0.0,0.5,0.8,2.9,8.1,0.523,0.712,0.000,4.6,16.1,10.4,7.0,1.8,0.0,15.4,15.5,-0.1,0.3,0.2,0.039,-3.1,0.4,-2.7,0.0
552,Denzel Valentine,SG,28,CLE,22,0,9.3,1.0,2.8,0.371,0.8,2.0,0.409,0.2,0.8,0.278,0.516,0.0,0.0,,0.4,1.3,1.7,0.5,0.3,0.0,0.5,0.8,2.9,8.4,0.516,0.710,0.000,5.0,15.4,10.3,7.6,1.7,0.0,13.9,15.6,-0.1,0.2,0.2,0.045,-2.7,0.3,-2.4,0.0
552,Denzel Valentine,SG,28,UTA,2,0,9.0,1.0,2.0,0.500,0.5,1.5,0.333,0.5,0.5,1.000,0.625,0.0,0.0,,0.0,2.0,2.0,0.0,0.5,0.0,1.0,1.5,2.5,4.2,0.625,0.750,0.000,0.0,23.5,12.2,0.0,2.7,0.0,33.3,14.5,0.0,0.0,0.0,-0.026,-8.1,1.6,-6.5,0.0
553,Jarred Vanderbilt,PF,22,MIN,74,67,25.4,2.9,4.9,0.587,0.0,0.2,0.143,2.8,4.7,0.605,0.590,1.2,1.8,0.656,2.9,5.5,8.4,1.3,1.3,0.6,1.0,2.4,6.9,15.3,0.612,0.039,0.363,12.0,23.9,17.8,6.7,2.5,2.4,14.8,10.9,3.1,2.9,6.0,0.153,-0.8,1.0,0.2,1.1
554,Fred VanVleet,PG,27,TOR,65,65,37.9,6.8,16.9,0.403,3.7,9.9,0.377,3.1,7.0,0.440,0.513,3.0,3.4,0.874,0.7,3.8,4.4,6.7,1.7,0.5,2.6,2.5,20.3,17.3,0.552,0.585,0.202,1.8,11.4,6.4,26.7,2.3,1.4,12.5,23.7,3.9,2.8,6.7,0.131,3.1,0.5,3.6,3.5
555,Devin Vassell,SF,21,SAS,71,32,27.3,4.6,10.8,0.427,1.9,5.4,0.361,2.7,5.4,0.492,0.516,1.2,1.4,0.838,0.6,3.7,4.3,1.9,1.1,0.6,0.8,2.0,12.3,13.3,0.540,0.497,0.130,2.4,14.3,8.3,9.7,1.9,1.8,6.7,18.9,1.3,2.0,3.3,0.082,-0.5,0.0,-0.5,0.7
556,Gabe Vincent,PG,25,MIA,68,27,23.4,3.1,7.5,0.417,1.8,4.8,0.368,1.4,2.8,0.500,0.533,0.6,0.8,0.815,0.3,1.5,1.9,3.1,0.9,0.2,1.4,2.3,8.7,10.6,0.551,0.630,0.105,1.6,7.3,4.5,19.4,2.0,0.8,15.4,17.8,0.7,1.9,2.5,0.076,-1.9,0.5,-1.4,0.2
557,Nikola Vučević,C,31,CHI,73,73,33.1,7.5,15.8,0.473,1.4,4.5,0.314,6.1,11.3,0.537,0.518,1.3,1.7,0.760,1.9,9.1,11.0,3.2,1.0,1.0,1.9,2.5,17.6,18.2,0.533,0.287,0.105,6.6,30.7,18.7,15.2,1.4,2.5,10.1,24.5,1.4,3.2,4.5,0.090,0.8,0.1,0.9,1.8
558,Dean Wade,PF,25,CLE,51,28,19.2,1.9,4.3,0.456,1.0,2.8,0.359,0.9,1.5,0.640,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,1.7,5.3,10.1,0.584,0.654,0.138,3.6,13.1,8.5,7.3,1.5,0.6,6.5,11.1,1.1,1.1,2.3,0.111,-1.9,1.3,-0.6,0.4
